,496,2236,384,1833,869,3159,1062,3028,2844,388,415,615,418,419,3179,366,1405,426,1594,416,2439,2285,2875,1387,3469,531,371,2860,398,1103,420,1851,493,695,707,2851,923,3317,2830,2428,654,1133,3320,3214,1386,3508,3318,2417,3468,2827,3283
anterioFrontalCC,0.6329621297899386,0.5688566453258146,0.6267079621501082,0.5869301034503961,0.647476483284777,0.5582719298628336,0.6110700080473306,0.6136661225033176,0.5967237982997704,0.5924037943953341,0.6107155174251406,0.6535200742501961,0.5955767408958937,0.5916015102924789,0.6404396351382418,0.6632987234825829,0.6021918488855166,0.6354845948519395,0.603553214570411,0.6954528674343122,0.6384234090469074,0.5419688189980336,0.5856456393117259,0.580349040243868,0.5682867706227095,0.6389691145292684,0.6646243948270836,0.5942289120020405,0.6076369351996378,0.6245156027556987,0.627354878911972,0.5958402405692611,0.6327363694413513,0.6325608137324715,0.6041324699417803,0.5675746376639093,0.6539064642999809,0.6212350004611514,0.5708414826594947,0.5931557071979714,0.5984749135576489,0.6184501103941689,0.5221830729265464,0.5724709224164996,0.5931350653265427,0.5642485361733833,0.5582801124146032,0.5788144918500631,0.5609779229438483,0.5755037505222964,0.6055421417051237
forcepsMajor,0.7378657686557408,0.7030046705667836,0.7265266223664092,0.649913108522435,0.7275167788110083,0.6704812600189605,0.7319451900010394,0.7124194140210993,0.6685515449042518,0.745050306672219,0.6990228720064606,0.6882404323958691,0.7286813000710163,0.6799491847449447,0.6922713208001332,0.7074415000979137,0.6797733147938672,0.7837635719585867,0.7149826443277166,0.7412796564621922,0.7070798186245892,0.6973315023775042,0.7098080276833345,0.6778048932275634,0.6890896198147839,0.7283319082801732,0.7055651075790609,0.6710442714455633,0.693105054872183,0.6650712093479992,0.7194815754646872,0.7000257535301395,0.7282281565009325,0.6581375553237824,0.731643917533953,0.6798479367105529,0.7249625204067577,0.6885672359352439,0.7075617604444631,0.6830930388194576,0.7094382780054261,0.7298454838177881,0.7061212196156674,0.7135295900973915,0.7432470449395912,0.6820148469812776,0.6465499716351123,0.6798189718487808,0.640497051748457,0.7109436216868457,0.7429608883899289
forcepsMinor,0.6348829814272089,0.5680306744581324,0.6142427435763271,0.5940773424150485,0.6373672283050047,0.5255204372861306,0.6090922226832874,0.6171134446371586,0.6128251771754208,0.6063647317063809,0.6405079865651078,0.6330485409058147,0.622794287144955,0.5910467335409588,0.6032583940170826,0.6455795356484573,0.6058723368654177,0.6237237924470789,0.6048528111942924,0.6683291349061327,0.6374224424384617,0.5872697613873281,0.5538241810035158,0.5774486240786372,0.583838895316658,0.635340942784482,0.6341905226652279,0.6030729214349208,0.5909910999567275,0.5794044328553591,0.6181664262410849,0.583114079157738,0.6198840752346415,0.6132461279571065,0.624232178143845,0.5778454214812886,0.6563431475746755,0.6254582547337845,0.5740131374703974,0.5647404025132442,0.6182534847765062,0.5863271243109798,0.5235195456949338,0.5751043802529475,0.5592383898333086,0.5434112377266536,0.5639340293227045,0.5652148876096186,0.5837359209107391,0.5954245909481535,0.6114582661010036
leftArc,0.5022149988226141,0.4774277331162651,0.5001052983920445,0.439582724631941,0.5108442171669655,0.4380354314654976,0.4870412670891661,0.525187535552831,0.42825457061313366,0.47643109489691654,0.4626182901025695,0.5130931185569712,0.5338524400265073,0.4304527695695441,0.5089518586149824,0.5304162910408959,0.4381349661801083,0.4875533197580547,0.47142678250881476,0.5195240591283711,0.4681018105491856,0.5201048190589116,0.45676603742149136,0.4434446466455372,0.4537736108843896,0.5239546375734354,0.5474876685288226,0.45238613533266536,0.48829005602449616,0.5310823830091312,0.5778950472141442,0.47735712172060996,0.49115211847063034,0.5149657630216239,0.5520477906324258,0.4374810275307988,0.5530150047771633,0.483536722936036,0.4849840071236445,0.4968295026877415,0.5105355801142349,0.4866669949168111,0.5122380063416815,0.43467699698607054,0.4631210755210928,0.4710232040891008,0.4333147805531853,0.5081434367195231,0.4424845142121797,0.40575513686022635,0.4534359274052283
leftAslant,0.5212811823994179,0.4764795628607247,0.5233830620208645,0.4982240945101052,0.5070887862653876,0.4806180876848522,0.5038574289503844,0.5104203878722192,0.4502386327041445,0.5042447955478631,0.47574627588202684,0.5174141418037644,0.48192958856422397,0.4517603428332265,0.47908261981174743,0.527780161864784,0.4520409973338483,0.5055086955007224,0.47734998590323247,0.5659456942205964,0.5317387548277983,0.47015561039272313,0.4699925002554751,0.44835224611480146,0.47744088367051374,0.5193272648406795,0.487686215235145,0.497295784810391,0.510379973585995,0.5003806237876665,0.5167975308090813,0.49765985194532636,0.5028175402483344,0.4735312642246877,0.4835993524068952,0.4514554625039658,0.5370780328566926,0.5196747621640437,0.4487671289929744,0.4875746267124274,0.5187916752278587,0.5098869074163999,0.48243818914951503,0.4967232971947394,0.46885757398528327,0.4876474490918019,0.45812996247768717,0.4641829601204985,0.46242990773153936,0.4414174390446238,0.47472913876190426
leftCST,0.619819497190189,0.5447993940975546,0.5515691785209274,0.513205037296183,0.562571244462661,0.5323476196667114,0.5534194123427232,0.5479486265992933,0.5166494846846609,0.535548629451443,0.511686062897378,0.49369839938053184,0.5398566294930376,0.5695471080149106,0.5545459497038505,0.5139778504043597,0.5181900663241871,0.5693218890263962,0.4919519981620617,0.5432414224266534,0.5710134604169308,0.539035248585887,0.4968849242835371,0.506318211538448,0.5170455422608848,0.5795537063510436,0.5862048996167553,0.5293208442358691,0.5674332668045435,0.5056335164864069,0.5800108207489166,0.4943752393879414,0.5753168881695371,0.546727997702966,0.5443870518594669,0.5170285832510305,0.5620134856443751,0.5435274013070072,0.5140969437375791,0.5191478359803627,0.5243357372800603,0.5349190154481116,0.5644402579232508,0.5375152872952246,0.506347020797384,0.5342685533545257,0.49451971969274844,0.5330429870464873,0.5119519000905542,0.5026077955244799,0.5159699736728403
leftIFOF,0.6486885951616173,0.5504034287149953,0.5961436559481699,0.5388039252516942,0.5861315755129058,0.5527034220512376,0.5837714998787991,0.5800677369862814,0.5554730944058457,0.575036201848961,0.6119310932180219,0.5733903537361698,0.5946047496852008,0.5637176553221515,0.5717797725249821,0.5999419843146858,0.551734957749672,0.5745508718172367,0.5240683295109918,0.602615922310311,0.5597787007230359,0.5636052165354589,0.5495614658641818,0.5089052001632157,0.55906200073115,0.5998546822636064,0.6049609936350604,0.5628583666739841,0.5785605053222971,0.5487798927091071,0.5893081404710355,0.5624814732889483,0.6239069589656266,0.5789712018028004,0.5832993819590094,0.5625571198990421,0.6288789302819039,0.6088136313925329,0.5482890110980083,0.5743037919199272,0.5992074613011998,0.5805632931940579,0.5101051124813076,0.5378478783622525,0.548568272889009,0.5438812156896106,0.5098476651298682,0.564489925183868,0.5522466970548611,0.5286487359854999,0.5415803630707059
leftILF,0.6212944949384277,0.5436180890373974,0.5671273891727072,0.5174548906287856,0.5477585422350396,0.506661402951765,0.5535616171584284,0.5764717672318697,0.540782656894715,0.5487521568622326,0.5643576104711279,0.5598439724777159,0.57390358620662,0.5332551143205307,0.5215320786546548,0.5814689647666067,0.5391466201021594,0.5690210372918703,0.535751212855053,0.567773915872318,0.5314641354691478,0.5545951896020337,0.5092084554014902,0.4951611586510988,0.5515063484778655,0.5707604563547809,0.5881989954127391,0.5459388639229307,0.5472484960363964,0.5253440294128543,0.5985948449831829,0.5230606845368062,0.5727962953266954,0.5420478941266292,0.561603241851025,0.5185405542983949,0.6190256337518139,0.5803802723015583,0.5311778125105662,0.5375347023991621,0.5526941343363478,0.5525561591309534,0.503419060032072,0.5144163762886415,0.5263044761920239,0.5156124222667985,0.5138313660613221,0.5576533860667557,0.5334592858462239,0.5103280684543725,0.5444377275284744
leftMDLFang,0.5613656677231406,0.5101916650595761,0.4770168631016404,0.44881280414416896,0.4869398298902934,0.47127509322416977,0.4968975680652427,0.546665139657194,0.4856055203335889,0.49289680532280417,0.49146102372313416,0.5163768591257505,0.5177547747013762,0.4592693575391764,0.450677092890552,0.5441831536625058,0.4831503357515162,0.508094010332475,0.49286498247342847,0.513026282471889,0.5163166607738294,0.508807943339647,0.45865265603601435,0.45405242294295345,0.48493642002836,0.5358047435013249,0.4936704055652831,0.4729221267918907,0.4857033767773141,0.4714895327348909,0.5391226501583506,0.46397250147433666,0.5049441931304252,0.49462877394006366,0.5029279415846859,0.46536188323508626,0.5402616992596612,0.5162260613089379,0.4904112959315496,0.47448601941783064,0.45143470862513346,0.5149352388627663,0.4741903472194619,0.4390735841019735,0.4310424231516647,0.44483312118453877,0.4306717899880443,0.4845706801910389,0.48611841974239445,0.47076494235913335,0.5038187880014083
leftMDLFspl,0.5468759015423934,0.5029700718948126,0.4878370168084751,0.45324192977102495,0.4831293897177972,0.5074976806143735,0.49689078030418604,0.5316109088805936,0.4796684560775086,0.5045599966204215,0.5082074503702609,0.5186636993737677,0.5110768190567001,0.46819237501408983,0.4603571542322885,0.5446393594566515,0.470589833593755,0.5160009391369195,0.5082827015241368,0.5262338609316148,0.5019665497897677,0.5070023418092087,0.4829603654016819,0.44051798323092595,0.48659353863167987,0.5337110534531814,0.5125995183027444,0.4827178764008143,0.4851273438927626,0.4828943411036077,0.5227740982706195,0.45801020531455094,0.502432516308307,0.4755605740171484,0.4974771010971698,0.4526508464380933,0.5526855754637313,0.5063533521737633,0.4829772227353094,0.5095956008511671,0.48247056440652053,0.524634421839901,0.48977108524125634,0.44944891374462437,0.47079852507631725,0.4586928258344341,0.4769169461934573,0.5054182997400449,0.45822191594460204,0.4735389959377527,0.4974928912497541
leftSLF1And2,0.4801150738863086,0.4419551854412932,0.48262888687689304,0.4450521277083893,0.4690068639563997,0.44826791388686765,0.44068335220118193,0.503321472931351,0.45246060242101027,0.4559175803455786,0.46318298620150566,0.45024668520426275,0.48518938936723427,0.43780177121133235,0.4506391270123483,0.4548833992778629,0.4486959700803532,0.48254649728816146,0.4396387972528327,0.5261119702603725,0.4964340409448965,0.47970880336269095,0.4491247005973471,0.4190875222059073,0.41846946977182353,0.4718454819793796,0.45800880487048323,0.41391834883486556,0.4662930375732846,0.4589296437258235,0.49705947403226414,0.42041287587061654,0.47094690644124465,0.49146944034780676,0.4800815037354306,0.4307688600867469,0.5045492934634335,0.4870728141864123,0.4403314072870768,0.4587356487850719,0.45497353367068777,0.4811955524699069,0.4331893716254692,0.40801604303049144,0.42941392620358954,0.451575841366311,0.40531698173415764,0.4825746410718182,0.45368624369872973,0.4181047038901825,0.45655844392212924
leftSLF3,0.4901870569183749,0.46115089050837393,0.49188778530798505,0.4169432337523175,0.5072887053998462,0.452905073834269,0.4709241122579493,0.4706108514558219,0.44383787354141174,0.46499596088872713,0.4796786755850838,0.4742911696855178,0.5114303367293045,0.4462116812351167,0.4803676131544178,0.47951315538709355,0.4473024874722894,0.5313502375542069,0.4697370734637124,0.48063235085063544,0.5107099178581274,0.4724282665852617,0.4486967061949166,0.4412853849649677,0.4704642867748906,0.5329628299355508,0.5256893819408828,0.4467960924367819,0.4845679672865423,0.4938163846195793,0.5328716982215806,0.46858436431769307,0.4871967300227002,0.4950393110442737,0.5108955368522776,0.41293492679337274,0.48512782927228726,0.4713442475382725,0.4677291160947357,0.44446783349243313,0.5019658490851132,0.4885934998907029,0.45210019285147096,0.4231019664477035,0.45469140033630406,0.48050836975774824,0.4585084964590499,0.4829249859980925,0.4285943486717977,0.44413112372070174,0.4867431120677307
leftTPC,0.5004352733856828,0.4646144962214799,0.46810443221721815,0.42779745324258317,0.4832404694202731,0.49955214092370487,0.47810374517446597,0.5056516002934481,0.4249122235497861,0.4847428509263497,0.4722962944161965,0.49699819839894666,0.4812244338016285,0.4482988013804811,0.42228877895982936,0.5082805820670706,0.42921518870980585,0.49445307527164817,0.49050453532957994,0.4727245309374359,0.46888563281467566,0.4706661525762539,0.45378714476209703,0.41912900827980115,0.4528478468310658,0.5055779783728711,0.49375401676555714,0.4334287684564438,0.470720056314482,0.452828851395808,0.5086511198563787,0.44591753718961546,0.48501767219992475,0.43850662696553905,0.4715871243299631,0.4279229113006787,0.5230730129907372,0.46403124247131605,0.44187156083688023,0.5032438487158488,0.4720048580764117,0.47551378604587724,0.4964759290392323,0.4439685941115171,0.4328684208331202,0.4457737964401103,0.44685716647938944,0.4660780640595263,0.41326217239066265,0.4399022166122381,0.48443774249800076
leftUncinate,0.5177046411653856,0.4658622390558761,0.4830039578556685,0.4312480164704445,0.4940740010060057,0.44800921076413786,0.5142437125742977,0.4672142115788554,0.41699790481588683,0.4558174636691172,0.4872715491004646,0.44788003727656367,0.5356367225607934,0.4793876327538307,0.5222551768506868,0.4724629640007449,0.45773742550876345,0.5379383785186876,0.5046777027436862,0.5265579467136695,0.4806164198824662,0.46140707892763855,0.447649941265959,0.46395349096090943,0.4524535756011584,0.5027672946541855,0.47675232462530437,0.5211103831490093,0.4950794743212324,0.4504934523219923,0.48912007765532073,0.4436262662122754,0.5150058105992095,0.5009777498361758,0.5131095398901199,0.4200413101093584,0.5173575303205601,0.5142779212823333,0.448381144503647,0.46034745851745906,0.4878231193135041,0.49737029074614314,0.433107071765912,0.4609150927710327,0.43686155683645794,0.4485492815907105,0.436736202834698,0.47001085286954447,0.4401121973549057,0.43401967697274235,0.4859218535452011
